Order ID,Order Status,Category Name,SKU,Customization Group,Customization Option,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Tax,Delivery Charge,Tip,Discount,Remaining Balance,Payment Method,Additional Charge,Taxable Amount,Transaction ID,Currency Symbol,Transaction Status,Promo Code,Customer ID,Merchant ID,Description,Distance (in km),Order Time,Pickup Time,Delivery Time,Ratings,Reviews,Merchant Earning,Commission Amount,Commission Payout Status,Order Preparation Time,Redeemed Loyalty Points,Consumed Loyalty Points,Cancellation Reason,Flat Discount,Checkout Template Name,Checkout Template Value
10849153,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4512373,1048159,,11996.36,2022-01-26T08:39:11.000Z,2022-01-26T08:39:57.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10849039,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4123895,1048159,,11996.55,2022-01-26T08:32:28.000Z,2022-01-26T08:30:18.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10848219,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20270,60810,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4420816,1048159,,11996.39,2022-01-26T07:39:19.000Z,2022-01-26T07:40:08.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,125,,0,-,-
10848088,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20270,202700,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4424303,1048159,,11996.01,2022-01-26T07:27:55.000Z,2022-01-26T07:28:45.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,417,,0,-,-
10847672,COMPLETED,Salt & Seasoning,KNSS0001,,,1,3550,3200,3200,3550,3550,3550,-,-,-,-,0,CASH,-,-,0,₦,,,4568654,1048159,,11999.56,2022-01-26T06:39:44.000Z,2022-01-26T06:37:34.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10844600,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4154054,1048159,,11994.94,2022-01-25T23:08:38.000Z,2022-01-25T23:09:28.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10844516,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4421087,1048159,,11994.97,2022-01-25T23:00:17.000Z,2022-01-25T23:01:07.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10844475,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4424173,1048159,,11995.22,2022-01-25T22:56:43.000Z,2022-01-25T22:57:29.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10844201,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4487679,1048159,,11994.94,2022-01-25T22:30:08.000Z,2022-01-25T22:27:58.000Z,2022-01-26T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10844144,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20270,20270,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4487679,1048159,,11994.94,2022-01-25T22:25:47.000Z,2022-01-25T22:26:37.000Z,2022-01-26T15:00:00.000Z,,,,,,0,-,41,,0,-,-
10844133,CANCELLED,Flour & Sugar,KNFS0001,,,3,20850,20270,60810,62550,92250,92250,-,-,-,-,0,CASH,-,-,0,₦,,,4301584,1048159,,11995.26,2022-01-25T22:24:43.000Z,2022-01-25T22:25:33.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10844133,CANCELLED,Salt & Seasoning,KNSS0101,,,6,4950,4500,27000,29700,92250,92250,-,-,-,-,0,CASH,-,-,0,₦,,,4301584,1048159,,11995.26,2022-01-25T22:24:43.000Z,2022-01-25T22:25:33.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10844081,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20270,60810,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4285969,1048159,,11994.24,2022-01-25T22:20:42.000Z,2022-01-25T22:21:28.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,125,,0,-,-
10843178,COMPLETED,Flour & Sugar,KNFS0001,,,15,20850,20270,304050,312750,312750,312750,-,-,-,-,0,CASH,-,-,0,₦,,,4576767,1048159,,11997.14,2022-01-25T20:49:23.000Z,2022-01-25T20:47:12.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,625,,0,-,-
10843163,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4568447,1048159,,11995.71,2022-01-25T20:47:57.000Z,2022-01-25T20:48:43.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10842630,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4260184,1048159,,11994.24,2022-01-25T20:06:23.000Z,2022-01-25T20:07:13.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10842596,CANCELLED,Flour & Sugar,KNFS1101,,,2,23000,21900,43800,46000,53000,55900,-,-,-,-,0,CASH,-,-,0,₦,,,4234085,1048159,,11996.09,2022-01-25T20:04:09.000Z,2022-01-25T20:01:59.000Z,2022-01-26T07:00:00.000Z,,,,,,0,580,-,,0,-,-
10842596,CANCELLED,Salt & Seasoning,KNSS0101,,,2,4950,4500,9000,9900,53000,55900,-,-,-,-,0,CASH,-,-,0,₦,,,4234085,1048159,,11996.09,2022-01-25T20:04:09.000Z,2022-01-25T20:01:59.000Z,2022-01-26T07:00:00.000Z,,,,,,0,580,-,,0,-,-
10842493,CANCELLED,Flour & Sugar,KNFS0001,,,1,20850,20270,20270,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4243786,1048159,,11996.55,2022-01-25T19:56:31.000Z,2022-01-25T19:57:20.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10842474,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20270,20270,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4309825,1048159,,11995.46,2022-01-25T19:54:22.000Z,2022-01-25T19:52:12.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10842438,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4468186,1048159,,11994.75,2022-01-25T19:52:16.000Z,2022-01-25T19:53:05.000Z,2022-01-26T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10841034,COMPLETED,Beverages,KNBE0003,,,1,6600,6000,6000,6600,62500,62500,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-25T18:29:09.000Z,2022-01-25T18:29:55.000Z,2022-01-25T19:00:00.000Z,,,,,,0,-,125,,0,-,-
10841034,COMPLETED,Spreads,KNSP1701,,,2,18050,17200,34400,36100,62500,62500,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-25T18:29:09.000Z,2022-01-25T18:29:55.000Z,2022-01-25T19:00:00.000Z,,,,,,0,-,125,,0,-,-
10841034,COMPLETED,Beverages,KNBE0002,,,1,6600,6000,6000,6600,62500,62500,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-25T18:29:09.000Z,2022-01-25T18:29:55.000Z,2022-01-25T19:00:00.000Z,,,,,,0,-,125,,0,-,-
10841034,COMPLETED,Beverages,KNBE0001,,,2,6600,6000,12000,13200,62500,62500,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-25T18:29:09.000Z,2022-01-25T18:29:55.000Z,2022-01-25T19:00:00.000Z,,,,,,0,-,125,,0,-,-
10836356,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20270,20270,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4468186,1048159,,11994.75,2022-01-25T14:35:33.000Z,2022-01-25T14:36:19.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,41,,0,-,-
10836250,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20270,20270,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4243786,1048159,,11996.55,2022-01-25T14:29:39.000Z,2022-01-25T14:27:29.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,41,,0,-,-
10836188,COMPLETED,Salt & Seasoning,KNSS5000,,,1,12000,10900,10900,12000,35100,35100,-,-,-,-,0,CASH,-,-,0,₦,,,4689061,1048159,null,12012.18,2022-01-25T14:26:47.000Z,2022-01-25T14:27:33.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,70,,0,-,-
10836188,COMPLETED,Salt & Seasoning,KNSS0401,,,1,12100,11000,11000,12100,35100,35100,-,-,-,-,0,CASH,-,-,0,₦,,,4689061,1048159,null,12012.18,2022-01-25T14:26:47.000Z,2022-01-25T14:27:33.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,70,,0,-,-
10836188,COMPLETED,Flour & Sugar,KNFS5000,,,10,1100,1000,10000,11000,35100,35100,-,-,-,-,0,CASH,-,-,0,₦,,,4689061,1048159,null,12012.18,2022-01-25T14:26:47.000Z,2022-01-25T14:27:33.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,70,,0,-,-
10834743,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4487679,1048159,,11994.94,2022-01-25T13:00:15.000Z,2022-01-25T12:58:05.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,83,,0,-,-
10833567,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4081298,1048159,,11987.25,2022-01-25T11:42:23.000Z,2022-01-25T11:43:13.000Z,2022-01-25T15:00:00.000Z,,,,,,0,-,41,,0,-,-
10832079,ORDERED,Flour & Sugar,KNFS0001,,,5,20850,20270,101350,104250,103250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4128569,1048159,,11996.07,2022-01-25T09:46:49.000Z,2022-01-25T09:47:35.000Z,2022-01-25T11:00:00.000Z,,,,,,0,200,-,,0,-,-
10832027,ORDERED,Flour & Sugar,KNFS0001,,,2,20850,20270,40540,41700,41200,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-25T09:42:28.000Z,2022-01-25T09:40:18.000Z,2022-01-25T11:00:00.000Z,,,,,,0,100,-,,0,-,-
10831624,COMPLETED,Salt & Seasoning,KNSS0101,,,1,4950,4500,4500,4950,4950,4950,-,-,-,-,0,CASH,-,-,0,₦,,,4572868,1048159,,11996.03,2022-01-25T09:08:36.000Z,2022-01-25T09:06:26.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10831197,COMPLETED,Flour & Sugar,KNFS0001,,,3,20950,20270,60810,62850,62550,62850,-,-,-,-,0,CASH,-,-,0,₦,,,4555840,1048159,,11994.94,2022-01-25T08:37:14.000Z,2022-01-25T08:38:00.000Z,2022-01-25T11:00:00.000Z,,,,,,0,60,125,,0,-,-
10830787,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4305955,1048159,,11995.46,2022-01-25T08:06:24.000Z,2022-01-25T08:04:14.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10830496,COMPLETED,Flour & Sugar,KNFS1101,,,2,23000,21900,43800,46000,46000,46000,-,-,-,-,0,CASH,-,-,0,₦,,,4143220,1048159,,11995.87,2022-01-25T07:42:42.000Z,2022-01-25T07:43:31.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,92,,0,-,-
10830474,COMPLETED,Flour & Sugar,KNFS0001,,,15,20850,20450,306750,312750,310250,312750,-,-,-,-,0,CASH,-,-,0,₦,,,4143220,1048159,,11995.87,2022-01-25T07:40:25.000Z,2022-01-25T07:41:14.000Z,2022-01-25T11:00:00.000Z,,,,,,0,500,625,,0,-,-
10830472,COMPLETED,Rice & Cereals,KNRC0101,,,1,29700,27000,27000,29700,56900,59400,-,-,-,-,0,CASH,-,-,0,₦,,,4429851,1048159,,11995.11,2022-01-25T07:40:11.000Z,2022-01-25T07:41:01.000Z,2022-01-25T11:00:00.000Z,,,,,,0,500,118,,0,-,-
10830472,COMPLETED,Rice & Cereals,KNRC0400,,,1,29700,27000,27000,29700,56900,59400,-,-,-,-,0,CASH,-,-,0,₦,,,4429851,1048159,,11995.11,2022-01-25T07:40:11.000Z,2022-01-25T07:41:01.000Z,2022-01-25T11:00:00.000Z,,,,,,0,500,118,,0,-,-
10829969,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4489331,1048159,,11994.66,2022-01-25T06:49:04.000Z,2022-01-25T06:49:53.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,417,,0,-,-
10829853,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4260184,1048159,,11994.24,2022-01-25T06:31:45.000Z,2022-01-25T06:32:34.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10828117,CANCELLED,Flour & Sugar,KNFS0001,,,7,20850,20450,143150,145950,144450,145950,-,-,-,-,0,CASH,-,-,0,₦,,,4465348,1048159,,11994.23,2022-01-25T01:24:27.000Z,2022-01-25T01:22:17.000Z,2022-01-25T07:00:00.000Z,,,,,,0,300,-,,0,-,-
10828074,ORDERED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,26050,26050,-,-,-,-,0,CASH,-,-,0,₦,,,4680679,1048159,,11995.42,2022-01-25T01:19:19.000Z,2022-01-25T01:20:09.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10826293,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4572868,1048159,,11996.03,2022-01-24T22:12:28.000Z,2022-01-24T22:10:18.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10826232,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4424173,1048159,,11995.22,2022-01-24T22:06:15.000Z,2022-01-24T22:07:05.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10826154,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20450,61350,62550,60050,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4154054,1048159,,11994.94,2022-01-24T21:59:08.000Z,2022-01-24T21:56:59.000Z,2022-01-25T07:00:00.000Z,,,,,,0,500,125,,0,-,-
10825301,COMPLETED,Flour & Sugar,KNFS0201,,,6,20950,20500,123000,125700,124800,125700,-,-,-,-,0,CASH,-,-,0,₦,,,4433502,1048159,,11996.04,2022-01-24T20:51:49.000Z,2022-01-24T20:52:35.000Z,2022-01-25T07:00:00.000Z,,,,,,0,180,251,,0,-,-
10825122,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4123895,1048159,,11996.55,2022-01-24T20:36:40.000Z,2022-01-24T20:34:31.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10825073,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,127600,127600,-,-,-,-,0,CASH,-,-,0,₦,,,4420851,1048159,,11996.39,2022-01-24T20:31:40.000Z,2022-01-24T20:32:30.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,255,,0,-,-
10825073,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,127600,127600,-,-,-,-,0,CASH,-,-,0,₦,,,4420851,1048159,,11996.39,2022-01-24T20:31:40.000Z,2022-01-24T20:32:30.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,255,,0,-,-
10825073,COMPLETED,Flour & Sugar,KNFS1201,,,1,21200,20200,20200,21200,127600,127600,-,-,-,-,0,CASH,-,-,0,₦,,,4420851,1048159,,11996.39,2022-01-24T20:31:40.000Z,2022-01-24T20:32:30.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,255,,0,-,-
10824778,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4243786,1048159,,11996.55,2022-01-24T20:06:31.000Z,2022-01-24T20:07:20.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10824759,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20450,61350,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4301584,1048159,,11995.26,2022-01-24T20:04:47.000Z,2022-01-24T20:05:36.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,125,,0,-,-
10824736,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4468186,1048159,,11994.75,2022-01-24T20:02:53.000Z,2022-01-24T20:03:43.000Z,2022-01-25T07:00:00.000Z,,,,,,0,-,83,,0,-,-
10824570,ORDERED,Vegetables,KNVG0069,,,1,2250,2130,2130,2250,2250,2250,-,-,-,-,0,CASH,-,-,0,₦,,,4540642,1048159,,11980.05,2022-01-24T19:52:44.000Z,2022-01-24T19:50:35.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10824392,CANCELLED,Flour & Sugar,KNFS0201,,,4,20950,20500,82000,83800,208900,208900,-,-,-,-,0,CASH,-,-,0,₦,,,4917611,1048159,,11997.37,2022-01-24T19:40:30.000Z,2022-01-24T19:41:16.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10824392,CANCELLED,Flour & Sugar,KNFS0001,,,6,20850,20450,122700,125100,208900,208900,-,-,-,-,0,CASH,-,-,0,₦,,,4917611,1048159,,11997.37,2022-01-24T19:40:30.000Z,2022-01-24T19:41:16.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10823623,CANCELLED,Beverages,KNBE0001,,,2,6600,6000,12000,13200,89250,89250,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-24T18:44:00.000Z,2022-01-24T18:44:49.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10823623,CANCELLED,Beverages,KNBE0002,,,1,6600,6000,6000,6600,89250,89250,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-24T18:44:00.000Z,2022-01-24T18:44:49.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10823623,CANCELLED,Spreads,KNSP1701,,,2,18050,17200,34400,36100,89250,89250,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-24T18:44:00.000Z,2022-01-24T18:44:49.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10823623,CANCELLED,Beverages,KNBE0003,,,1,6600,6000,6000,6600,89250,89250,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-24T18:44:00.000Z,2022-01-24T18:44:49.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10823623,CANCELLED,Rice & Cereals,KNRC1002,,,1,26750,25500,25500,26750,89250,89250,-,-,-,-,0,CASH,-,-,0,₦,,,4588145,1048159,null,12006.82,2022-01-24T18:44:00.000Z,2022-01-24T18:44:49.000Z,2022-01-25T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10822099,COMPLETED,Cooking Fat & Oil,KNCO0204,,,1,4200,4000,4000,4200,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Vegetables,KNVG0049,,,3,250,230,690,750,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Vegetables,KNVG0046,,,6,350,320,1920,2100,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Vegetables,KNVG0012,,,1,3750,3560,3560,3750,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Vegetables,KNVG0039,,,3,750,710,2130,2250,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Vegetables,KNVG0047,,,2,350,300,600,700,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Noodles & Spaghetti,KNNO1101,,,1,6500,6250,6250,6500,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10822099,COMPLETED,Salt & Seasoning,KNSS0802,,,1,2700,2450,2450,2700,22950,22950,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-24T17:10:02.000Z,2022-01-24T17:07:53.000Z,2022-01-24T19:00:00.000Z,,,,,,0,-,45,,0,-,-
10821058,COMPLETED,Flour & Sugar,KNFS0001,,,15,20850,20450,306750,312750,309650,312750,-,-,-,-,0,CASH,-,-,0,₦,,,4504154,1048159,,11995.81,2022-01-24T16:05:48.000Z,2022-01-24T16:06:37.000Z,2022-01-25T07:00:00.000Z,,,,,,0,620,625,,0,-,-
10817843,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,230500,231500,-,-,-,-,0,CASH,-,-,0,₦,,,4596674,1048159,null,11997.89,2022-01-24T13:03:31.000Z,2022-01-24T13:01:22.000Z,2022-01-24T19:00:00.000Z,,,,,,0,200,463,,0,-,-
10817843,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,230500,231500,-,-,-,-,0,CASH,-,-,0,₦,,,4596674,1048159,null,11997.89,2022-01-24T13:03:31.000Z,2022-01-24T13:01:22.000Z,2022-01-24T19:00:00.000Z,,,,,,0,200,463,,0,-,-
10817584,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,83400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4487679,1048159,,11994.94,2022-01-24T12:47:02.000Z,2022-01-24T12:47:51.000Z,2022-01-24T15:00:00.000Z,,,,,,0,-,166,,0,-,-
10816138,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4511671,1048159,null,11995.78,2022-01-24T10:56:09.000Z,2022-01-24T10:56:58.000Z,2022-01-24T15:00:00.000Z,,,,,,0,-,83,,0,-,-
10815789,CANCELLED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4081298,1048159,,11987.25,2022-01-24T10:24:19.000Z,2022-01-24T10:25:04.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10815742,COMPLETED,Flour & Sugar,KNFS0001,,,5,20850,20450,102250,104250,104250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4479754,1048159,,12000.3,2022-01-24T10:20:06.000Z,2022-01-24T10:20:55.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,208,,0,-,-
10815381,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,206000,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4424303,1048159,,11996.01,2022-01-24T09:48:21.000Z,2022-01-24T09:49:06.000Z,2022-01-24T11:00:00.000Z,,,,,,0,500,417,,0,-,-
10815314,ORDERED,Cooking Fat & Oil,KNCO0202,,,1,25200,24000,24000,25200,80950,80950,-,-,-,-,0,CASH,-,-,0,₦,,,4949246,1048159,,11993.67,2022-01-24T09:40:46.000Z,2022-01-24T09:41:35.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10815314,ORDERED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,80950,80950,-,-,-,-,0,CASH,-,-,0,₦,,,4949246,1048159,,11993.67,2022-01-24T09:40:46.000Z,2022-01-24T09:41:35.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10815314,ORDERED,Rice & Cereals,KNRC0101,,,1,29700,27000,27000,29700,80950,80950,-,-,-,-,0,CASH,-,-,0,₦,,,4949246,1048159,,11993.67,2022-01-24T09:40:46.000Z,2022-01-24T09:41:35.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10815294,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4309825,1048159,,11995.46,2022-01-24T09:39:12.000Z,2022-01-24T09:39:57.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10815138,COMPLETED,Flour & Sugar,KNFS0001,,,15,20850,20450,306750,312750,312250,312750,-,-,-,-,0,CASH,-,-,0,₦,,,4326993,1048159,null,11995.81,2022-01-24T09:24:29.000Z,2022-01-24T09:25:18.000Z,2022-01-24T11:00:00.000Z,,,,,,0,100,625,,0,-,-
10814326,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,82800,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-24T08:18:52.000Z,2022-01-24T08:19:42.000Z,2022-01-24T11:00:00.000Z,,,,,,0,120,166,,0,-,-
10814259,COMPLETED,Flour & Sugar,KNFS0001,,,5,20850,20450,102250,104250,104250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4302540,1048159,,11997.31,2022-01-24T08:12:52.000Z,2022-01-24T08:13:41.000Z,2022-01-24T11:00:00.000Z,,,,,,0,-,208,,0,-,-
