Customer ID,Last Used Platform,Is Blocked,Created At,Language,Outstanding Amount,Loyalty Points,Number of employees,Number of Employees
4138115,WEB,0,2021-08-20T14:47:10.000Z,en,0,3,3.0,
4138234,WEB,0,2021-08-20T15:08:34.000Z,en,0,3,,
4138255,WEB,0,2021-08-20T15:12:01.000Z,en,0,321,3.0,
4138302,WEB,0,2021-08-20T15:20:31.000Z,en,0,3,2.0,
4138397,WEB,0,2021-08-20T15:35:44.000Z,en,0,40,3.0,
4138398,WEB,0,2021-08-20T15:35:51.000Z,en,0,4,4.0,
4138410,WEB,0,2021-08-20T15:38:12.000Z,en,0,20,3.0,
4138443,WEB,0,2021-08-20T15:44:55.000Z,en,0,0,2.0,
4138471,WEB,0,2021-08-20T15:48:47.000Z,en,0,0,,
4138513,WEB,0,2021-08-20T15:58:24.000Z,en,0,3,2.0,
4138517,WEB,0,2021-08-20T15:58:50.000Z,en,0,6,2.0,
4138527,WEB,0,2021-08-20T15:59:47.000Z,en,0,3,2.0,
4138554,WEB,0,2021-08-20T16:04:54.000Z,en,0,7,5.0,
4138578,WEB,0,2021-08-20T16:08:43.000Z,en,0,0,,
4138752,WEB,0,2021-08-20T16:48:36.000Z,en,0,3,2.0,
4138759,WEB,0,2021-08-20T16:49:23.000Z,en,0,98,1.0,
4138776,WEB,0,2021-08-20T16:52:41.000Z,en,0,32,3.0,
4138784,WEB,0,2021-08-20T16:54:17.000Z,en,0,52,3.0,
4138817,WEB,0,2021-08-20T17:02:29.000Z,en,0,92,,
4138819,WEB,0,2021-08-20T17:03:22.000Z,en,0,0,,
4138891,WEB,0,2021-08-20T17:20:47.000Z,en,0,3,1.0,
4138899,WEB,0,2021-08-20T17:21:57.000Z,en,0,3,2.0,
4138901,WEB,0,2021-08-20T17:22:25.000Z,en,0,3,,
4138925,WEB,0,2021-08-20T17:26:27.000Z,en,0,3,3.0,
4138936,WEB,0,2021-08-20T17:29:21.000Z,en,0,3,1.0,
4139031,WEB,0,2021-08-20T17:49:32.000Z,en,0,3,3.0,
4139125,WEB,0,2021-08-20T18:09:29.000Z,en,0,97,1.0,
4139176,WEB,0,2021-08-20T18:21:01.000Z,en,0,0,,
4139183,WEB,0,2021-08-20T18:23:01.000Z,en,0,7,1.0,
4139211,WEB,0,2021-08-20T18:30:16.000Z,en,0,3,3.0,
4139286,WEB,0,2021-08-20T18:48:26.000Z,en,0,431,3.0,
4139295,WEB,0,2021-08-20T18:51:01.000Z,en,0,3,1.0,
4139332,WEB,0,2021-08-20T19:00:05.000Z,en,0,3,1.0,
4139469,WEB,0,2021-08-20T19:37:37.000Z,en,0,46,3.0,
4141053,WEB,0,2021-08-21T05:48:55.000Z,en,0,4,4.0,
4141653,WEB,0,2021-08-21T08:30:57.000Z,en,0,2,,
4141703,WEB,0,2021-08-21T08:47:17.000Z,en,0,3,3.0,
4141826,WEB,0,2021-08-21T09:24:41.000Z,en,0,367,4.0,
4141839,WEB,0,2021-08-21T09:27:06.000Z,en,0,0,3.0,
4141874,WEB,0,2021-08-21T09:36:50.000Z,en,0,3,3.0,
4142030,WEB,0,2021-08-21T10:25:48.000Z,en,0,90,3.0,
4142105,WEB,0,2021-08-21T10:44:55.000Z,en,0,3,2.0,
4142240,WEB,0,2021-08-21T11:33:08.000Z,en,0,85,1.0,
4142252,WEB,0,2021-08-21T11:36:30.000Z,en,0,2,2.0,
4142288,WEB,0,2021-08-21T11:44:40.000Z,en,0,0,1.0,
4142351,WEB,0,2021-08-21T12:02:14.000Z,en,0,29,2.0,
4142380,WEB,0,2021-08-21T12:09:15.000Z,en,0,0,2.0,
4142456,WEB,0,2021-08-21T12:26:02.000Z,en,0,62,2.0,
4142463,WEB,0,2021-08-21T12:28:15.000Z,en,0,0,2.0,
4142727,WEB,0,2021-08-21T13:31:35.000Z,en,0,0,2.0,
4143021,WEB,0,2021-08-21T14:31:48.000Z,en,0,0,,
4143762,WEB,0,2021-08-21T17:19:51.000Z,en,0,0,2.0,
4144021,WEB,0,2021-08-21T18:18:59.000Z,en,0,0,3.0,
4151247,WEB,0,2021-08-23T07:55:43.000Z,en,0,32,1.0,
4151495,WEB,0,2021-08-23T08:57:33.000Z,en,0,16,,
4151832,WEB,1,2021-08-23T10:27:46.000Z,en,0,86,3.0,
4151944,WEB,0,2021-08-23T10:52:11.000Z,en,0,50,5.0,
4152040,WEB,0,2021-08-23T11:20:33.000Z,en,0,357,3.0,
4152213,WEB,0,2021-08-23T11:54:18.000Z,en,0,64,2.0,
4152221,WEB,0,2021-08-23T11:57:05.000Z,en,0,9,,
4152366,WEB,0,2021-08-23T12:27:45.000Z,en,0,0,5.0,
4152621,WEB,0,2021-08-23T13:23:38.000Z,en,0,59,2.0,
4152917,WEB,0,2021-08-23T14:25:38.000Z,en,0,41,1.0,
4152938,WEB,0,2021-08-23T14:29:54.000Z,en,0,9,2.0,
4152973,WEB,0,2021-08-23T14:36:29.000Z,en,0,8,2.0,
4153043,WEB,0,2021-08-23T14:51:43.000Z,en,0,232,2.0,
4153188,WEB,0,2021-08-23T15:22:58.000Z,en,0,77,2.0,
4153217,WEB,0,2021-08-23T15:29:42.000Z,en,0,5,3.0,
4153228,WEB,0,2021-08-23T15:31:48.000Z,en,0,56,3.0,
4153582,WEB,0,2021-08-23T16:55:40.000Z,en,0,163,2.0,
4153588,WEB,0,2021-08-23T16:58:51.000Z,en,0,27,,
4153739,WEB,0,2021-08-23T17:39:53.000Z,en,0,3,2.0,
4153812,WEB,0,2021-08-23T18:01:31.000Z,en,0,6,2.0,
4153817,WEB,0,2021-08-23T18:02:36.000Z,en,0,432,2.0,
4153979,WEB,0,2021-08-23T18:42:31.000Z,en,0,0,2.0,
4154116,WEB,0,2021-08-23T19:24:22.000Z,en,0,0,2.0,
4156101,WEB,0,2021-08-24T07:36:25.000Z,en,0,149,3.0,
4156610,WEB,0,2021-08-24T09:47:53.000Z,en,0,0,3.0,
4156678,WEB,0,2021-08-24T10:06:28.000Z,en,0,5,,
4156697,WEB,0,2021-08-24T10:11:00.000Z,en,0,46,2.0,
4156770,WEB,0,2021-08-24T10:30:01.000Z,en,0,7,,
4156807,WEB,0,2021-08-24T10:40:39.000Z,en,0,43,,
4156953,WEB,0,2021-08-24T11:16:09.000Z,en,0,1031,3.0,
4157065,WEB,0,2021-08-24T11:40:46.000Z,en,0,4,2.0,
4157094,WEB,0,2021-08-24T11:50:27.000Z,en,0,5,2.0,
4157390,WEB,0,2021-08-24T13:02:03.000Z,en,0,8,2.0,
4157463,WEB,0,2021-08-24T13:17:44.000Z,en,0,3,2.0,
4157776,WEB,0,2021-08-24T14:21:20.000Z,en,0,0,2.0,
4158168,WEB,0,2021-08-24T15:33:05.000Z,en,0,17,1.0,
4158392,WEB,0,2021-08-24T16:28:36.000Z,en,0,5,3.0,
4158465,WEB,0,2021-08-24T16:43:34.000Z,en,0,260,,
4158478,WEB,0,2021-08-24T16:47:46.000Z,en,0,174,2.0,
4158525,WEB,0,2021-08-24T16:59:43.000Z,en,0,42,1.0,
4158530,WEB,0,2021-08-24T17:00:13.000Z,en,0,0,1.0,
4158547,WEB,0,2021-08-24T17:03:43.000Z,en,0,58,3.0,
4158697,WEB,0,2021-08-24T17:35:27.000Z,en,0,208,3.0,
4158709,WEB,0,2021-08-24T17:37:20.000Z,en,0,448,3.0,
4158922,WEB,0,2021-08-24T18:29:50.000Z,en,0,4,4.0,
4159039,WEB,0,2021-08-24T18:58:21.000Z,en,0,7,2.0,
4162856,WEB,0,2021-08-25T13:49:31.000Z,en,0,0,2.0,
4163186,WEB,0,2021-08-25T14:54:06.000Z,en,0,0,,
4163207,WEB,0,2021-08-25T14:59:29.000Z,en,0,3,2.0,
4163305,WEB,0,2021-08-25T15:24:39.000Z,en,0,2,3.0,
4163536,WEB,0,2021-08-25T16:07:00.000Z,en,0,2,3.0,
4166609,WEB,0,2021-08-26T09:22:51.000Z,en,0,5,2.0,
4166766,WEB,0,2021-08-26T10:06:18.000Z,en,0,7,3.0,
4167396,WEB,0,2021-08-26T12:28:42.000Z,en,0,23,5.0,
4168057,WEB,0,2021-08-26T14:37:11.000Z,en,0,14,3.0,
4168207,WEB,0,2021-08-26T15:11:47.000Z,en,0,23,2.0,
4168371,WEB,0,2021-08-26T15:51:52.000Z,en,0,45,3.0,
4168919,WEB,0,2021-08-26T17:50:52.000Z,en,0,4,2.0,
4169086,WEB,0,2021-08-26T18:29:18.000Z,en,0,0,10.0,
4171374,WEB,0,2021-08-27T07:48:26.000Z,en,0,0,2.0,
4171477,WEB,0,2021-08-27T08:07:29.000Z,en,0,0,3.0,
4171540,WEB,0,2021-08-27T08:22:52.000Z,en,0,45,2.0,
4171544,WEB,0,2021-08-27T08:24:14.000Z,en,0,0,2.0,
4171881,WEB,0,2021-08-27T09:34:02.000Z,en,0,0,2.0,
4171883,WEB,0,2021-08-27T09:34:49.000Z,en,0,0,2.0,
4172186,WEB,0,2021-08-27T10:54:18.000Z,en,0,95,3.0,
4172194,WEB,0,2021-08-27T10:56:51.000Z,en,0,0,,
4172770,WEB,0,2021-08-27T13:03:55.000Z,en,0,0,,
4172926,WEB,0,2021-08-27T13:34:00.000Z,en,0,55,2.0,
4173218,WEB,0,2021-08-27T14:26:22.000Z,en,0,27,2.0,
4174135,WEB,0,2021-08-27T17:26:15.000Z,en,0,3,3.0,
4174211,WEB,0,2021-08-27T17:39:58.000Z,en,0,95,,
4174440,WEB,0,2021-08-27T18:32:16.000Z,en,0,0,,
4177105,WEB,0,2021-08-28T08:53:35.000Z,en,0,2800,51.0,
4177203,WEB,0,2021-08-28T09:22:18.000Z,en,0,7,1.0,
4178646,WEB,0,2021-08-28T14:34:59.000Z,en,0,62,3.0,
4178903,WEB,0,2021-08-28T15:25:21.000Z,en,0,112,12.0,
4178973,WEB,0,2021-08-28T15:38:55.000Z,en,0,0,,
4187171,WEB,0,2021-08-30T07:54:16.000Z,en,0,9,2.0,
4187558,WEB,0,2021-08-30T09:46:16.000Z,en,0,8,2.0,
4187639,WEB,0,2021-08-30T10:10:50.000Z,en,0,3,,
4188221,WEB,0,2021-08-30T12:58:59.000Z,en,0,16,2.0,
4188433,WEB,0,2021-08-30T13:47:43.000Z,en,0,0,3.0,
4189728,WEB,0,2021-08-30T18:15:01.000Z,en,0,549,2.0,
4191363,WEB,0,2021-08-31T03:51:19.000Z,en,0,0,,
4191840,WEB,0,2021-08-31T07:22:48.000Z,en,0,61,2.0,
4191880,WEB,0,2021-08-31T07:32:29.000Z,en,0,0,5.0,
4191939,WEB,0,2021-08-31T07:51:42.000Z,en,0,3,3.0,
4191941,WEB,0,2021-08-31T07:51:51.000Z,en,0,5,5.0,
4192131,WEB,0,2021-08-31T08:39:57.000Z,en,0,72,3.0,
4192499,WEB,0,2021-08-31T10:35:19.000Z,en,0,0,2.0,
4192683,WEB,0,2021-08-31T11:26:18.000Z,en,0,0,,
4192733,WEB,0,2021-08-31T11:43:45.000Z,en,0,0,2.0,
4192879,WEB,0,2021-08-31T12:23:22.000Z,en,0,0,2.0,
4193141,WEB,0,2021-08-31T13:21:56.000Z,en,0,5,3.0,
4193474,WEB,0,2021-08-31T14:26:47.000Z,en,0,3,3.0,
4193525,WEB,0,2021-08-31T14:37:08.000Z,en,0,3,2.0,
4194139,WEB,0,2021-08-31T16:32:27.000Z,en,0,22,2.0,
4197085,WEB,0,2021-09-01T07:22:03.000Z,en,0,3,3.0,
4197399,WEB,0,2021-09-01T07:40:56.000Z,en,0,0,3.0,
4197630,WEB,0,2021-09-01T08:40:24.000Z,en,0,0,1.0,
4197821,WEB,0,2021-09-01T09:37:20.000Z,en,0,21,1.0,
4197974,WEB,0,2021-09-01T10:24:44.000Z,en,0,8,3.0,
4198007,WEB,0,2021-09-01T10:32:58.000Z,en,0,52,4.0,
4198537,WEB,0,2021-09-01T13:00:23.000Z,en,0,1154,2.0,
4201190,WEB,0,2021-09-02T04:30:55.000Z,en,0,3,,
4201546,WEB,0,2021-09-02T06:55:46.000Z,en,0,3,3.0,
4201798,WEB,0,2021-09-02T08:01:20.000Z,en,0,0,1.0,
4201860,WEB,0,2021-09-02T08:17:17.000Z,en,0,3,1.0,
4202004,WEB,0,2021-09-02T08:56:49.000Z,en,0,69,1.0,
4202658,WEB,0,2021-09-02T11:45:39.000Z,en,0,0,2.0,
4202926,WEB,0,2021-09-02T12:21:47.000Z,en,0,11,3.0,
4202948,WEB,0,2021-09-02T12:29:33.000Z,en,0,3,2.0,
4204169,WEB,0,2021-09-02T17:14:21.000Z,en,0,486,1.0,
4206055,WEB,0,2021-09-03T05:53:27.000Z,en,0,22,,
4206157,WEB,0,2021-09-03T06:30:32.000Z,en,0,11,2.0,
4206178,WEB,0,2021-09-03T06:37:15.000Z,en,0,89,2.0,
4206252,WEB,0,2021-09-03T06:59:55.000Z,en,0,105,,
4206447,WEB,0,2021-09-03T07:55:10.000Z,en,0,0,,
4206720,WEB,0,2021-09-03T09:17:36.000Z,en,0,50,2.0,
4207100,WEB,0,2021-09-03T11:18:44.000Z,en,0,43,,
4207845,WEB,0,2021-09-03T14:28:40.000Z,en,0,105,1.0,
4208213,WEB,0,2021-09-03T15:44:44.000Z,en,0,3,3.0,
4208324,WEB,0,2021-09-03T16:09:47.000Z,en,0,3,,
4211358,WEB,0,2021-09-04T08:40:18.000Z,en,0,18,2.0,
4211551,WEB,0,2021-09-04T09:29:52.000Z,en,0,3,3.0,
4212151,WEB,0,2021-09-04T12:11:12.000Z,en,0,49,3.0,
4217780,WEB,0,2021-09-05T14:13:29.000Z,en,0,92,8.0,
4218059,WEB,0,2021-09-05T15:13:32.000Z,en,0,29,3.0,
4218461,WEB,0,2021-09-05T16:56:52.000Z,en,0,27,,
4218501,WEB,0,2021-09-05T17:07:46.000Z,en,0,91,,
4218758,WEB,0,2021-09-05T18:22:53.000Z,en,0,3,2.0,
4220256,WEB,0,2021-09-06T06:06:43.000Z,en,0,31,,
4220485,WEB,0,2021-09-06T07:38:17.000Z,en,0,60,2.0,
4220696,WEB,0,2021-09-06T08:42:02.000Z,en,0,166,3.0,
4220808,WEB,1,2021-09-06T09:21:07.000Z,en,0,98,8.0,
4221190,WEB,0,2021-09-06T11:31:18.000Z,en,0,18,,
4221467,WEB,0,2021-09-06T12:51:10.000Z,en,0,0,,
4221486,WEB,0,2021-09-06T12:55:07.000Z,en,0,204,3.0,
4221785,WEB,0,2021-09-06T14:04:26.000Z,en,0,0,,
4222219,WEB,0,2021-09-06T15:55:06.000Z,en,0,0,2.0,
4222396,WEB,0,2021-09-06T16:40:18.000Z,en,0,38,1.0,
4225729,WEB,0,2021-09-07T12:51:02.000Z,en,0,3,2.0,
4226430,WEB,0,2021-09-07T15:23:38.000Z,en,0,321,,
4226761,WEB,0,2021-09-07T16:39:43.000Z,en,0,0,,
4228679,WEB,0,2021-09-08T05:05:56.000Z,en,0,0,,
4228784,WEB,0,2021-09-08T06:05:19.000Z,en,0,11,6.0,
4228792,WEB,0,2021-09-08T06:09:48.000Z,en,0,0,3.0,
4229059,WEB,0,2021-09-08T07:41:43.000Z,en,0,27,2.0,
4229209,WEB,0,2021-09-08T08:19:50.000Z,en,0,284,,
4229263,WEB,0,2021-09-08T08:39:28.000Z,en,0,0,,
4229335,WEB,0,2021-09-08T09:03:58.000Z,en,0,90,1.0,
4229343,WEB,0,2021-09-08T09:05:54.000Z,en,0,0,2.0,
4229402,WEB,0,2021-09-08T09:22:53.000Z,en,0,0,,
4229481,WEB,0,2021-09-08T09:47:21.000Z,en,0,53,5.0,
4229814,WEB,0,2021-09-08T11:24:00.000Z,en,0,0,5.0,
4229931,WEB,0,2021-09-08T11:52:39.000Z,en,0,0,,
4230119,WEB,0,2021-09-08T12:37:27.000Z,en,0,72,1.0,
4230289,WEB,0,2021-09-08T13:20:25.000Z,en,0,0,5.0,
4230546,WEB,0,2021-09-08T14:20:11.000Z,en,0,0,3.0,
4230680,WEB,0,2021-09-08T14:47:13.000Z,en,0,15,2.0,
4233516,WEB,1,2021-09-09T07:25:56.000Z,en,0,117,2.0,
4233574,WEB,0,2021-09-09T07:42:41.000Z,en,0,324,,
4233672,WEB,0,2021-09-09T08:11:28.000Z,en,0,4,,
4233857,WEB,0,2021-09-09T09:04:26.000Z,en,0,193,2.0,
4235500,WEB,0,2021-09-09T15:42:33.000Z,en,0,0,3.0,
4238644,WEB,0,2021-09-10T11:14:32.000Z,en,0,252,,
4238803,WEB,0,2021-09-10T12:03:40.000Z,en,0,2,,
4239309,WEB,0,2021-09-10T14:13:35.000Z,en,0,23,,
4239702,WEB,0,2021-09-10T15:40:16.000Z,en,0,23,,
4242152,WEB,0,2021-09-11T06:04:58.000Z,en,0,9,,
4242182,WEB,0,2021-09-11T06:13:20.000Z,en,0,6,,
4242283,WEB,0,2021-09-11T06:45:37.000Z,en,0,340,,
4242920,WEB,0,2021-09-11T09:36:26.000Z,en,0,0,2.0,
4243158,WEB,0,2021-09-11T10:46:29.000Z,en,0,0,1.0,
4243628,WEB,0,2021-09-11T12:45:53.000Z,en,0,77,2.0,
4250080,WEB,0,2021-09-12T20:02:57.000Z,en,0,309,3.0,
4250888,WEB,0,2021-09-13T03:55:18.000Z,en,0,0,,
4251139,WEB,0,2021-09-13T06:02:14.000Z,en,0,24,,
4251156,WEB,0,2021-09-13T06:11:13.000Z,en,0,0,8.0,
4251740,WEB,0,2021-09-13T09:42:02.000Z,en,0,0,1.0,
4251758,WEB,0,2021-09-13T09:45:51.000Z,en,0,0,,
4252400,WEB,0,2021-09-13T12:49:23.000Z,en,0,0,,
4252552,WEB,0,2021-09-13T13:21:38.000Z,en,0,0,,
4252576,WEB,0,2021-09-13T13:28:36.000Z,en,0,176,,
4252670,WEB,0,2021-09-13T13:49:16.000Z,en,0,0,,
4253085,WEB,0,2021-09-13T15:22:31.000Z,en,0,0,,
4253315,WEB,0,2021-09-13T16:23:52.000Z,en,0,0,,
4255014,WEB,0,2021-09-14T05:17:25.000Z,en,0,80,,
4255080,WEB,0,2021-09-14T05:52:45.000Z,en,0,86,,
4256018,WEB,0,2021-09-14T11:29:03.000Z,en,0,29,3.0,
4256319,WEB,0,2021-09-14T12:55:44.000Z,en,0,761,3.0,
4256358,WEB,0,2021-09-14T13:06:44.000Z,en,0,242,3.0,
4256877,WEB,0,2021-09-14T15:17:21.000Z,en,0,6,1.0,
4257495,WEB,0,2021-09-14T17:50:03.000Z,en,0,2,,
4259295,WEB,0,2021-09-15T07:20:57.000Z,en,0,0,5.0,
4259482,WEB,0,2021-09-15T08:22:28.000Z,en,0,309,,
4261228,WEB,0,2021-09-15T15:57:36.000Z,en,0,49,,
4261258,WEB,0,2021-09-15T16:06:09.000Z,en,0,3,,
4261368,WEB,0,2021-09-15T16:34:34.000Z,en,0,1032,2.0,
4261409,WEB,0,2021-09-15T16:44:08.000Z,en,0,88,,
4261458,WEB,0,2021-09-15T16:55:00.000Z,en,0,2,,
4276916,WEB,0,2021-09-16T11:39:43.000Z,en,0,384,2.0,
4277013,WEB,0,2021-09-16T12:09:39.000Z,en,0,0,1.0,
4277171,WEB,0,2021-09-16T12:52:40.000Z,en,0,7,1.0,
4277201,WEB,0,2021-09-16T12:59:41.000Z,en,0,3,2.0,
4278776,WEB,0,2021-09-16T16:57:40.000Z,en,0,22,5.0,
4278830,WEB,0,2021-09-16T17:14:40.000Z,en,0,0,3.0,
4278964,WEB,0,2021-09-16T17:55:44.000Z,en,0,24,8.0,
4280524,WEB,1,2021-09-17T06:33:10.000Z,en,0,0,,
4280533,WEB,1,2021-09-17T06:37:18.000Z,en,0,4,,
4280643,WEB,0,2021-09-17T07:22:37.000Z,en,0,0,,
4280749,WEB,0,2021-09-17T07:59:01.000Z,en,0,3,,
4280927,WEB,0,2021-09-17T09:00:08.000Z,en,0,33,,
4281053,WEB,0,2021-09-17T09:36:05.000Z,en,0,43,,
4281425,WEB,0,2021-09-17T11:28:36.000Z,en,0,0,,
4281945,WEB,1,2021-09-17T13:41:57.000Z,en,0,3,,
4283508,WEB,0,2021-09-17T19:29:29.000Z,en,0,0,2.0,
4285358,WEB,0,2021-09-18T07:56:53.000Z,en,0,8,1.0,
4286656,WEB,0,2021-09-18T13:39:26.000Z,en,0,10,,
4287431,WEB,1,2021-09-18T16:21:40.000Z,en,0,10,,
4287472,WEB,1,2021-09-18T16:29:47.000Z,en,0,14,,
4288228,WEB,0,2021-09-18T19:39:15.000Z,en,0,0,5.0,
4289356,WEB,0,2021-09-19T04:22:06.000Z,en,0,20,,
4290362,WEB,0,2021-09-19T07:56:09.000Z,en,0,0,1.0,
4294420,WEB,0,2021-09-20T00:27:30.000Z,en,0,0,,
4295305,WEB,0,2021-09-20T07:05:26.000Z,en,0,3,,
4295506,WEB,0,2021-09-20T08:08:12.000Z,en,0,265,,
4295759,WEB,0,2021-09-20T09:18:59.000Z,en,0,8,,
4295893,WEB,0,2021-09-20T09:56:37.000Z,en,0,0,7.0,
4296265,WEB,0,2021-09-20T11:37:28.000Z,en,0,3,3.0,
4297255,WEB,0,2021-09-20T15:46:47.000Z,en,0,42,,
4301037,WEB,0,2021-09-21T08:55:41.000Z,en,0,3,1.0,
4301656,WEB,0,2021-09-21T11:56:51.000Z,en,0,22,2.0,
4302639,WEB,0,2021-09-21T15:46:12.000Z,en,0,49,3.0,
4302787,WEB,0,2021-09-21T16:21:07.000Z,en,0,4,2.0,
4302858,WEB,0,2021-09-21T16:36:16.000Z,en,0,43,,
4303031,WEB,0,2021-09-21T17:24:09.000Z,en,0,116,,
4303796,WEB,0,2021-09-21T22:24:21.000Z,en,0,0,,
4304806,WEB,0,2021-09-22T07:47:38.000Z,en,0,314,,
4304953,WEB,0,2021-09-22T08:35:37.000Z,en,0,2,,
4305281,WEB,0,2021-09-22T10:10:49.000Z,en,0,42,2.0,
4306743,WEB,0,2021-09-22T16:33:37.000Z,en,0,0,,
4306756,WEB,0,2021-09-22T16:37:05.000Z,en,0,42,1.0,
4306823,WEB,0,2021-09-22T16:57:02.000Z,en,0,3,,
4308207,WEB,0,2021-09-23T05:29:17.000Z,en,0,244,,
4308261,WEB,0,2021-09-23T05:48:58.000Z,en,0,53,,
4308314,WEB,0,2021-09-23T06:09:39.000Z,en,0,0,2.0,
4308344,WEB,0,2021-09-23T06:20:57.000Z,en,0,76,3.0,
4308658,WEB,0,2021-09-23T08:01:04.000Z,en,0,3,,
4308744,WEB,0,2021-09-23T08:22:12.000Z,en,0,4,4.0,
4309035,WEB,1,2021-09-23T09:41:05.000Z,en,0,23,8.0,
4309244,WEB,1,2021-09-23T10:32:42.000Z,en,0,0,4.0,
4309260,WEB,0,2021-09-23T10:35:12.000Z,en,0,0,,
4309318,WEB,1,2021-09-23T10:46:36.000Z,en,0,38,8.0,
4309706,WEB,0,2021-09-23T12:05:51.000Z,en,0,91,,
4310847,WEB,0,2021-09-23T16:26:06.000Z,en,0,25,,
4312813,WEB,0,2021-09-24T07:15:01.000Z,en,0,12,2.0,
4312919,WEB,0,2021-09-24T07:47:27.000Z,en,0,0,10.0,
4313129,WEB,0,2021-09-24T08:52:29.000Z,en,0,1290,,
4313248,WEB,0,2021-09-24T09:25:21.000Z,en,0,75,2.0,
4313252,WEB,0,2021-09-24T09:25:52.000Z,en,0,56,,
4313326,WEB,0,2021-09-24T09:45:10.000Z,en,0,23,1.0,
4314854,WEB,1,2021-09-24T16:24:53.000Z,en,0,59,,
4315458,WEB,0,2021-09-24T18:57:11.000Z,en,0,0,,
4317596,WEB,0,2021-09-25T09:36:01.000Z,en,0,3,,
4323920,WEB,0,2021-09-26T15:53:00.000Z,en,0,0,,
4326170,WEB,0,2021-09-27T07:39:14.000Z,en,0,0,1.0,
4326187,WEB,0,2021-09-27T07:43:03.000Z,en,0,23,,
4326479,WEB,0,2021-09-27T09:00:30.000Z,en,0,81,,
4326604,WEB,0,2021-09-27T09:36:32.000Z,en,0,0,2.0,
4326718,WEB,0,2021-09-27T10:11:59.000Z,en,0,53,2.0,
4326757,WEB,0,2021-09-27T10:22:48.000Z,en,0,137,,
4327504,WEB,0,2021-09-27T13:41:31.000Z,en,0,3,3.0,
4327520,WEB,0,2021-09-27T13:45:27.000Z,en,0,218,,
4327649,WEB,0,2021-09-27T14:15:13.000Z,en,0,71,,
4327936,WEB,0,2021-09-27T15:25:56.000Z,en,0,46,,
4328079,WEB,0,2021-09-27T16:00:16.000Z,en,0,34,,
4329653,WEB,0,2021-09-28T05:53:10.000Z,en,0,54,,
4330058,WEB,0,2021-09-28T08:16:18.000Z,en,0,0,1.0,
4330208,WEB,0,2021-09-28T09:06:33.000Z,en,0,170,2.0,
4330782,WEB,0,2021-09-28T11:56:59.000Z,en,0,66,2.0,
4331846,WEB,0,2021-09-28T16:24:46.000Z,en,0,71,,
4331904,WEB,0,2021-09-28T16:44:35.000Z,en,0,100,,
4333200,WEB,0,2021-09-29T04:53:39.000Z,en,0,653,,
4333213,WEB,0,2021-09-29T05:00:00.000Z,en,0,0,,
4333356,WEB,0,2021-09-29T06:18:03.000Z,en,0,0,2.0,
4333460,WEB,0,2021-09-29T06:58:59.000Z,en,0,779,,
4333465,WEB,1,2021-09-29T07:00:33.000Z,en,0,16,,
4333517,WEB,0,2021-09-29T07:20:19.000Z,en,0,0,1.0,
4333678,WEB,0,2021-09-29T08:08:22.000Z,en,0,27,,
4333943,WEB,1,2021-09-29T09:38:55.000Z,en,0,599,6.0,
4334310,WEB,1,2021-09-29T11:25:41.000Z,en,0,99,9.0,
4334347,WEB,1,2021-09-29T11:34:39.000Z,en,0,2,5.0,
4334555,WEB,0,2021-09-29T12:34:31.000Z,en,0,0,1.0,
4334581,WEB,0,2021-09-29T12:42:04.000Z,en,0,108,2.0,
4334864,WEB,0,2021-09-29T13:50:57.000Z,en,0,153,2.0,
4334876,WEB,0,2021-09-29T13:53:24.000Z,en,0,20,,
4334889,WEB,0,2021-09-29T13:55:56.000Z,en,0,298,,
4334904,WEB,0,2021-09-29T14:00:36.000Z,en,0,43,,
4335274,WEB,0,2021-09-29T15:29:24.000Z,en,0,38,2.0,
4335574,WEB,1,2021-09-29T16:52:24.000Z,en,0,8,,
4335800,WEB,0,2021-09-29T17:54:42.000Z,en,0,0,,
4335804,WEB,0,2021-09-29T17:55:06.000Z,en,0,22,,
4335825,WEB,0,2021-09-29T18:00:57.000Z,en,0,36,,
4337253,WEB,0,2021-09-30T06:51:27.000Z,en,0,46,,
4337994,WEB,0,2021-09-30T10:48:40.000Z,en,0,0,,
4338381,WEB,0,2021-09-30T12:37:09.000Z,en,0,394,,
4338419,WEB,0,2021-09-30T12:48:30.000Z,en,0,0,2.0,
4339035,WEB,0,2021-09-30T15:17:04.000Z,en,0,23,2.0,
4339569,WEB,0,2021-09-30T17:42:11.000Z,en,0,88,1.0,
4341017,WEB,0,2021-10-01T05:19:18.000Z,en,0,100,,
4341694,WEB,1,2021-10-01T08:35:35.000Z,en,0,0,,
4341727,WEB,1,2021-10-01T08:45:31.000Z,en,0,24,,
4341900,WEB,0,2021-10-01T09:36:15.000Z,en,0,0,,
4341976,WEB,0,2021-10-01T09:52:11.000Z,en,0,3,,
4342210,WEB,0,2021-10-01T10:46:13.000Z,en,0,3,,
4344182,WEB,0,2021-10-01T17:58:07.000Z,en,0,3,,
4344498,WEB,0,2021-10-01T19:25:35.000Z,en,0,2,,
4346408,WEB,0,2021-10-02T08:49:37.000Z,en,0,21,,
4346709,WEB,0,2021-10-02T10:03:55.000Z,en,0,24,,
4347280,WEB,0,2021-10-02T12:23:32.000Z,en,0,101,,
4347935,WEB,0,2021-10-02T14:38:31.000Z,en,0,46,,
4348343,WEB,0,2021-10-02T16:13:42.000Z,en,0,43,,
4348383,WEB,0,2021-10-02T16:23:43.000Z,en,0,0,3.0,
