Order ID,Order Status,Category Name,SKU,Customization Group,Customization Option,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Tax,Delivery Charge,Tip,Discount,Remaining Balance,Payment Method,Additional Charge,Taxable Amount,Transaction ID,Currency Symbol,Transaction Status,Promo Code,Customer ID,Merchant ID,Description,Distance (in km),Order Time,Pickup Time,Delivery Time,Ratings,Reviews,Merchant Earning,Commission Amount,Commission Payout Status,Order Preparation Time,Debt Amount,Redeemed Loyalty Points,Consumed Loyalty Points,Cancellation Reason,Flat Discount,Checkout Template Name,Checkout Template Value
10875837,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,5240,5305,-,-,-,-,0,CASH,-,-,0,KSh,,,4719937,893555,Urgently deliver by 5.30 am in the morning,4.62,2022-01-27T18:38:34.000Z,2022-01-27T18:39:24.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,65,53,,0,-,-
10875799,COMPLETED,Flour & Sugar,KKFS0102,,,3,1410,1260,3780,4230,7890,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:36:42.000Z,2022-01-27T18:34:30.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,180,80,,0,-,-
10875799,COMPLETED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,7890,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:36:42.000Z,2022-01-27T18:34:30.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,180,80,,0,-,-
10875799,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,7890,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:36:42.000Z,2022-01-27T18:34:30.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,180,80,,0,-,-
10875799,COMPLETED,Cleaning & Hygiene,KKPT280100,,,1,180,130,130,180,7890,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:36:42.000Z,2022-01-27T18:34:30.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,180,80,,0,-,-
10875795,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Cleaning & Hygiene,KKPT0108,,,1,145,132,132,145,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Flour & Sugar,KKFS0702,,,1,263,247,247,263,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Salt & Seasoning,KKSS0002,,,2,65,58,116,130,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Rice & Cereals,KKGRO239,,,1,2290,2150,2150,2290,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Salt & Seasoning,KKSS0814,,,1,215,177,177,215,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Salt & Seasoning,KKSS0240,,,1,114,102,102,114,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875795,COMPLETED,Salt & Seasoning,KKSS2213,,,1,55,38.4,38.4,55,7387,7487,-,-,-,-,0,CASH,-,-,0,KSh,,,4259482,893555,DELIVER EARLY BY 6AM,29.15,2022-01-27T18:36:36.000Z,2022-01-27T18:37:27.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,100,74,,0,-,-
10875770,CANCELLED,Flour & Sugar,KKFS0102,,,3,1410,1260,3780,4230,8070,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:35:02.000Z,2022-01-27T18:32:50.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10875770,CANCELLED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,8070,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:35:02.000Z,2022-01-27T18:32:50.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10875770,CANCELLED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,8070,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:35:02.000Z,2022-01-27T18:32:50.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10875770,CANCELLED,Cleaning & Hygiene,KKPT280100,,,1,180,130,130,180,8070,8070,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am in the morning,4.47,2022-01-27T18:35:02.000Z,2022-01-27T18:32:50.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10874480,COMPLETED,Flour & Sugar,KKFS0222,,,3,1670,1630,4890,5010,7950,7984,-,-,-,-,0,CASH,-,-,0,KSh,,,3858524,893555,null,21.53,2022-01-27T17:31:46.000Z,2022-01-27T17:32:36.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,34,79,,0,-,-
10874480,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2160,2125,2125,2160,7950,7984,-,-,-,-,0,CASH,-,-,0,KSh,,,3858524,893555,null,21.53,2022-01-27T17:31:46.000Z,2022-01-27T17:32:36.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,34,79,,0,-,-
10874480,COMPLETED,Flour & Sugar,KKFS0702,,,3,263,247,741,789,7950,7984,-,-,-,-,0,CASH,-,-,0,KSh,,,3858524,893555,null,21.53,2022-01-27T17:31:46.000Z,2022-01-27T17:32:36.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,34,79,,0,-,-
10874480,COMPLETED,Flour & Sugar,KKFS0401,,,1,25,21.11,21.11,25,7950,7984,-,-,-,-,0,CASH,-,-,0,KSh,,,3858524,893555,null,21.53,2022-01-27T17:31:46.000Z,2022-01-27T17:32:36.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,34,79,,0,-,-
10874064,COMPLETED,Cooking Fat & Oil,KKCFO1420,,,1,2158,2125,2125,2158,2500,2502,-,-,-,-,0,CASH,-,-,0,KSh,,,4569821,893555,null,7.52,2022-01-27T17:12:42.000Z,2022-01-27T17:13:33.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,2,25,,0,-,-
10874064,COMPLETED,Fruits & Vegetables,KKVE0701,,,1,70,60,60,70,2500,2502,-,-,-,-,0,CASH,-,-,0,KSh,,,4569821,893555,null,7.52,2022-01-27T17:12:42.000Z,2022-01-27T17:13:33.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,2,25,,0,-,-
10874064,COMPLETED,Beverages,KKBE0105,,,1,249,208.5,208.5,249,2500,2502,-,-,-,-,0,CASH,-,-,0,KSh,,,4569821,893555,null,7.52,2022-01-27T17:12:42.000Z,2022-01-27T17:13:33.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,2,25,,0,-,-
10874064,COMPLETED,Flour & Sugar,KKFS0401,,,1,25,21.11,21.11,25,2500,2502,-,-,-,-,0,CASH,-,-,0,KSh,,,4569821,893555,null,7.52,2022-01-27T17:12:42.000Z,2022-01-27T17:13:33.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,2,25,,0,-,-
10873492,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,4900,4980,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.00a.m,5.03,2022-01-27T16:46:06.000Z,2022-01-27T16:46:54.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,80,49,,0,-,-
10873492,COMPLETED,Packaging,KKPTO26500,,,3,120,112.9,338.7,360,4900,4980,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.00a.m,5.03,2022-01-27T16:46:06.000Z,2022-01-27T16:46:54.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,80,49,,0,-,-
10873492,COMPLETED,Fruits & Vegetables,KKVE0701,,,3,70,60,180,210,4900,4980,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.00a.m,5.03,2022-01-27T16:46:06.000Z,2022-01-27T16:46:54.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,80,49,,0,-,-
10873492,COMPLETED,Flour & Sugar,KKFS111,,,1,135,123.5,123.5,135,4900,4980,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.00a.m,5.03,2022-01-27T16:46:06.000Z,2022-01-27T16:46:54.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,80,49,,0,-,-
10872257,COMPLETED,Cooking Fat & Oil,KKCO0488,,,2,2160,2125,4250,4320,25515,25820,-,-,-,-,0,CASH,-,-,0,KSh,,,4063105,893555,null,9.73,2022-01-27T15:42:11.000Z,2022-01-27T15:39:59.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,305,258,,0,-,-
10872257,COMPLETED,Cooking Fat & Oil,KKCO0620,,,5,4275,4220,21100,21375,25515,25820,-,-,-,-,0,CASH,-,-,0,KSh,,,4063105,893555,null,9.73,2022-01-27T15:42:11.000Z,2022-01-27T15:39:59.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,305,258,,0,-,-
10872257,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,25515,25820,-,-,-,-,0,CASH,-,-,0,KSh,,,4063105,893555,null,9.73,2022-01-27T15:42:11.000Z,2022-01-27T15:39:59.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,305,258,,0,-,-
10872257,COMPLETED,Cleaning & Hygiene,KKPT0301,,,1,60,49.2,49.2,60,25515,25820,-,-,-,-,0,CASH,-,-,0,KSh,,,4063105,893555,null,9.73,2022-01-27T15:42:11.000Z,2022-01-27T15:39:59.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,305,258,,0,-,-
10872150,COMPLETED,Salt & Seasoning,KKSS1004,,,2,669,626,1252,1338,5653,5703,-,-,-,-,0,CASH,-,-,0,KSh,,,4901377,893555,null,5.25,2022-01-27T15:34:56.000Z,2022-01-27T15:35:47.000Z,2022-01-28T10:00:00.000Z,,,,,,0,-,50,57,,0,-,-
10872150,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,5653,5703,-,-,-,-,0,CASH,-,-,0,KSh,,,4901377,893555,null,5.25,2022-01-27T15:34:56.000Z,2022-01-27T15:35:47.000Z,2022-01-28T10:00:00.000Z,,,,,,0,-,50,57,,0,-,-
10872150,COMPLETED,Flour & Sugar,KKFS0401,,,1,25,21.11,21.11,25,5653,5703,-,-,-,-,0,CASH,-,-,0,KSh,,,4901377,893555,null,5.25,2022-01-27T15:34:56.000Z,2022-01-27T15:35:47.000Z,2022-01-28T10:00:00.000Z,,,,,,0,-,50,57,,0,-,-
10872150,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,5653,5703,-,-,-,-,0,CASH,-,-,0,KSh,,,4901377,893555,null,5.25,2022-01-27T15:34:56.000Z,2022-01-27T15:35:47.000Z,2022-01-28T10:00:00.000Z,,,,,,0,-,50,57,,0,-,-
10870033,COMPLETED,Meat & Fish,KKMVF0901,,,3,340,305,915,1020,2480,2480,-,-,-,-,0,CASH,-,-,0,KSh,,,4942231,893555,Kindly mix the soda and don't put schew soda,13.44,2022-01-27T13:13:30.000Z,2022-01-27T13:14:20.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,24,,0,-,-
10870033,COMPLETED,Beverages,KKBE0518,,,1,810,780,780,810,2480,2480,-,-,-,-,0,CASH,-,-,0,KSh,,,4942231,893555,Kindly mix the soda and don't put schew soda,13.44,2022-01-27T13:13:30.000Z,2022-01-27T13:14:20.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,24,,0,-,-
10870033,COMPLETED,Beverages,KKBE0301,,,1,650,625,625,650,2480,2480,-,-,-,-,0,CASH,-,-,0,KSh,,,4942231,893555,Kindly mix the soda and don't put schew soda,13.44,2022-01-27T13:13:30.000Z,2022-01-27T13:14:20.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,24,,0,-,-
10868138,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,6061,6105,-,-,-,-,0,CASH,-,-,0,KSh,,,4133955,893555,,14.41,2022-01-27T10:55:06.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,44,61,,0,-,-
10868138,COMPLETED,Flour & Sugar,KKFS0302,,,1,1740,1720,1720,1740,6061,6105,-,-,-,-,0,CASH,-,-,0,KSh,,,4133955,893555,,14.41,2022-01-27T10:55:06.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,44,61,,0,-,-
10868138,COMPLETED,Flour & Sugar,KKFS0401,,,1,25,21.11,21.11,25,6061,6105,-,-,-,-,0,CASH,-,-,0,KSh,,,4133955,893555,,14.41,2022-01-27T10:55:06.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,44,61,,0,-,-
10868138,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,6061,6105,-,-,-,-,0,CASH,-,-,0,KSh,,,4133955,893555,,14.41,2022-01-27T10:55:06.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,44,61,,0,-,-
10867995,COMPLETED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,4548,4548,-,-,-,-,0,CASH,-,-,0,KSh,,,4588273,893555,null,8.63,2022-01-27T10:45:26.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10867995,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2160,2125,2125,2160,4548,4548,-,-,-,-,0,CASH,-,-,0,KSh,,,4588273,893555,null,8.63,2022-01-27T10:45:26.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10867995,COMPLETED,Cleaning & Hygiene,KKPT0109,,,1,192,171.5,171.5,192,4548,4548,-,-,-,-,0,CASH,-,-,0,KSh,,,4588273,893555,null,8.63,2022-01-27T10:45:26.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10867995,COMPLETED,Flour & Sugar,KKFS0702,,,2,263,247,494,526,4548,4548,-,-,-,-,0,CASH,-,-,0,KSh,,,4588273,893555,null,8.63,2022-01-27T10:45:26.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10867099,COMPLETED,Cooking Fat & Oil,KKCO0620,,,2,4275,4220,8440,8550,8487,8640,-,-,-,-,0,CASH,-,-,0,KSh,,,4327520,893555,Same-day delivery,8.68,2022-01-27T09:41:04.000Z,2022-01-27T19:00:00.000Z,2022-01-28T14:00:00.000Z,,,,,,0,-,153,86,,0,-,-
10867099,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,8487,8640,-,-,-,-,0,CASH,-,-,0,KSh,,,4327520,893555,Same-day delivery,8.68,2022-01-27T09:41:04.000Z,2022-01-27T19:00:00.000Z,2022-01-28T14:00:00.000Z,,,,,,0,-,153,86,,0,-,-
10867099,COMPLETED,Flour & Sugar,KKFS0401,,,1,25,21.11,21.11,25,8487,8640,-,-,-,-,0,CASH,-,-,0,KSh,,,4327520,893555,Same-day delivery,8.68,2022-01-27T09:41:04.000Z,2022-01-27T19:00:00.000Z,2022-01-28T14:00:00.000Z,,,,,,0,-,153,86,,0,-,-
10866748,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,16530,16700,-,-,-,-,0,CASH,-,-,0,KSh,,,4489034,893555,"Deliver at 2pm,same day delivery",6157.06,2022-01-27T09:12:53.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,170,167,,0,-,-
10866748,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2160,2125,2125,2160,16530,16700,-,-,-,-,0,CASH,-,-,0,KSh,,,4489034,893555,"Deliver at 2pm,same day delivery",6157.06,2022-01-27T09:12:53.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,170,167,,0,-,-
10866748,COMPLETED,Flour & Sugar,KKFS02350,,,3,3400,3200,9600,10200,16530,16700,-,-,-,-,0,CASH,-,-,0,KSh,,,4489034,893555,"Deliver at 2pm,same day delivery",6157.06,2022-01-27T09:12:53.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,170,167,,0,-,-
10866748,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,16530,16700,-,-,-,-,0,CASH,-,-,0,KSh,,,4489034,893555,"Deliver at 2pm,same day delivery",6157.06,2022-01-27T09:12:53.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,170,167,,0,-,-
10865118,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,5795,5860,-,-,-,-,0,CASH,-,-,0,KSh,,,4021445,893555,null,7.27,2022-01-27T04:51:12.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,65,58,,0,-,-
10865118,COMPLETED,Meat & Fish,KKMFV0303,,,2,560,525,1050,1120,5795,5860,-,-,-,-,0,CASH,-,-,0,KSh,,,4021445,893555,null,7.27,2022-01-27T04:51:12.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,65,58,,0,-,-
10865118,COMPLETED,Meat & Fish,KKMFV1001,,,1,400,371,371,400,5795,5860,-,-,-,-,0,CASH,-,-,0,KSh,,,4021445,893555,null,7.27,2022-01-27T04:51:12.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,65,58,,0,-,-
10865118,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,5795,5860,-,-,-,-,0,CASH,-,-,0,KSh,,,4021445,893555,null,7.27,2022-01-27T04:51:12.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,65,58,,0,-,-
10865065,COMPLETED,Cooking Fat & Oil,KKCO0488,,,10,2160,2125,21250,21600,21861,22014,-,-,-,-,0,CASH,-,-,0,KSh,,,4158465,893555,null,9.8,2022-01-27T04:43:51.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,153,220,,0,-,-
10865065,COMPLETED,Flour & Sugar,KKFS0401,,,12,25,21.11,253.32,300,21861,22014,-,-,-,-,0,CASH,-,-,0,KSh,,,4158465,893555,null,9.8,2022-01-27T04:43:51.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,153,220,,0,-,-
10865065,COMPLETED,Salt & Seasoning,KKSS0240,,,1,114,102,102,114,21861,22014,-,-,-,-,0,CASH,-,-,0,KSh,,,4158465,893555,null,9.8,2022-01-27T04:43:51.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,153,220,,0,-,-
10865059,CANCELLED,Flour & Sugar,KKFS02350,,,5,3400,3200,16000,17000,17000,17000,-,-,-,-,0,CASH,-,-,0,KSh,,,4313129,893555,null,18.29,2022-01-27T04:42:49.000Z,2022-01-27T13:00:00.000Z,2022-01-28T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10862163,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4220,4220,4275,4400,4470,-,-,-,-,0,CASH,-,-,0,KSh,,,4543990,893555,null,11.03,2022-01-26T23:50:53.000Z,2022-01-26T23:51:43.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,70,44,,0,-,-
10862163,COMPLETED,Cleaning & Hygiene,KKPT1201,,,2,65,59,118,130,4400,4470,-,-,-,-,0,CASH,-,-,0,KSh,,,4543990,893555,null,11.03,2022-01-26T23:50:53.000Z,2022-01-26T23:51:43.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,70,44,,0,-,-
10862163,COMPLETED,Salt & Seasoning,KKSS0002,,,1,65,58,58,65,4400,4470,-,-,-,-,0,CASH,-,-,0,KSh,,,4543990,893555,null,11.03,2022-01-26T23:50:53.000Z,2022-01-26T23:51:43.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,70,44,,0,-,-
10861939,COMPLETED,Flour & Sugar,KKFS0302,,,4,1740,1720,6880,6960,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Flour & Sugar,KKFSO172,,,2,1410,1340,2680,2820,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Cooking Fat & Oil,KKCO0910,,,1,1990,1950,1950,1990,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2180,2125,2125,2180,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Meat & Fish,KKMVF0901,,,5,340,305,1525,1700,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Salt & Seasoning,KKSS0002,,,2,65,58,116,130,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861939,COMPLETED,Packaging,KKPTO26500,,,2,120,112.9,225.8,240,16020,16020,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am in the morning,3.74,2022-01-26T23:29:48.000Z,2022-01-26T23:30:38.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,160,,0,-,-
10861930,COMPLETED,Flour & Sugar,KKFS02350,,,1,3400,3200,3200,3400,7063,7363,-,-,-,-,0,CASH,-,-,0,KSh,,,4313129,893555,"Wanted 6 bags of 50kg 210 wheat flour, but unavailable on the app. If physically available, please issue 6, will place the order and have it assigned. \nCc. Dennis Anami, Kennedy Chege",18.29,2022-01-26T23:29:05.000Z,2022-01-26T23:29:52.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,300,73,,0,-,-
10861930,COMPLETED,Cooking Fat & Oil,KKCFO1420,,,1,2158,2125,2125,2158,7063,7363,-,-,-,-,0,CASH,-,-,0,KSh,,,4313129,893555,"Wanted 6 bags of 50kg 210 wheat flour, but unavailable on the app. If physically available, please issue 6, will place the order and have it assigned. \nCc. Dennis Anami, Kennedy Chege",18.29,2022-01-26T23:29:05.000Z,2022-01-26T23:29:52.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,300,73,,0,-,-
10861930,COMPLETED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,7063,7363,-,-,-,-,0,CASH,-,-,0,KSh,,,4313129,893555,"Wanted 6 bags of 50kg 210 wheat flour, but unavailable on the app. If physically available, please issue 6, will place the order and have it assigned. \nCc. Dennis Anami, Kennedy Chege",18.29,2022-01-26T23:29:05.000Z,2022-01-26T23:29:52.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,300,73,,0,-,-
10861930,COMPLETED,Flour & Sugar,KKFS111,,,1,135,123.5,123.5,135,7063,7363,-,-,-,-,0,CASH,-,-,0,KSh,,,4313129,893555,"Wanted 6 bags of 50kg 210 wheat flour, but unavailable on the app. If physically available, please issue 6, will place the order and have it assigned. \nCc. Dennis Anami, Kennedy Chege",18.29,2022-01-26T23:29:05.000Z,2022-01-26T23:29:52.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,300,73,,0,-,-
10861901,COMPLETED,Flour & Sugar,KKFS0222,,,3,1670,1630,4890,5010,12348,12348,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,Urgently deliver by 6.00am in the morning,4.42,2022-01-26T23:26:23.000Z,2022-01-26T23:27:13.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,123,,0,-,-
10861901,COMPLETED,Flour & Sugar,KKFSO172,,,2,1410,1340,2680,2820,12348,12348,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,Urgently deliver by 6.00am in the morning,4.42,2022-01-26T23:26:23.000Z,2022-01-26T23:27:13.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,123,,0,-,-
10861901,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,12348,12348,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,Urgently deliver by 6.00am in the morning,4.42,2022-01-26T23:26:23.000Z,2022-01-26T23:27:13.000Z,2022-01-27T08:00:00.000Z,,,,,,0,-,-,123,,0,-,-
